time_s,u1,theta,locked,duty,current_a,gate
0.047500,-8.000000,3.112642,1,-0.294281,2.323402,1
0.047550,-7.996052,3.144008,1,-0.294194,2.317745,1
0.047600,-7.984214,3.175375,1,-0.293779,2.312111,1
0.047650,-7.964496,3.206745,1,-0.293034,2.306502,1
0.047700,-7.936918,3.238117,1,-0.291962,2.300916,1
0.047750,-7.901507,3.269493,1,-0.290563,2.295354,1
0.047800,-7.858298,3.300872,1,-0.288839,2.289816,1
0.047850,-7.807334,3.332256,1,-0.286791,2.284302,1
0.047900,-7.748665,3.363644,1,-0.284423,2.278811,1
0.047950,-7.682349,3.395037,1,-0.281735,2.273344,1
0.048000,-7.608452,3.426435,1,-0.278731,2.267900,1
0.048050,-7.527046,3.457840,1,-0.275413,2.262480,1
0.048100,-7.438212,3.489250,1,-0.271786,2.257082,1
0.048150,-7.342037,3.520668,1,-0.267853,2.251708,1
0.048200,-7.238616,3.552092,1,-0.263617,2.246357,1
0.048250,-7.128052,3.583523,1,-0.259084,2.241028,1
0.048300,-7.010453,3.614962,1,-0.254257,2.235722,1
0.048350,-6.885936,3.646408,1,-0.249142,2.230439,1
0.048400,-6.754623,3.677862,1,-0.243743,2.225179,1
0.048450,-6.616645,3.709325,1,-0.238066,2.219941,1
0.048500,-6.472136,3.740796,1,-0.232116,2.214725,1
0.048550,-6.321240,3.772275,1,-0.225900,2.209532,1
0.048600,-6.164106,3.803763,1,-0.219424,2.204361,1
0.048650,-6.000889,3.835260,1,-0.212695,2.199212,1
0.048700,-5.831749,3.866765,1,-0.205718,2.194085,1
0.048750,-5.656854,3.898279,1,-0.198501,2.188980,1
0.048800,-5.476377,3.929802,1,-0.191051,2.183896,1
0.048850,-5.290495,3.961333,1,-0.183375,2.178835,1
0.048900,-5.099392,3.992872,1,-0.175482,2.173795,1
0.048950,-4.903256,4.024420,1,-0.167379,2.168777,1
0.049000,-4.702282,4.055977,1,-0.159074,2.163780,1
0.049050,-4.496667,4.087541,1,-0.150575,2.158804,1
0.049100,-4.286614,4.119112,1,-0.141891,2.153850,1
0.049150,-4.072331,4.150692,1,-0.133030,2.148917,1
0.049200,-3.854029,4.182278,1,-0.124002,2.144005,1
0.049250,-3.631924,4.213871,1,-0.114815,2.139114,1
0.049300,-3.406234,4.245470,1,-0.105478,2.134244,1
0.049350,-3.177183,4.277075,1,-0.096001,2.129395,1
0.049400,-2.944996,4.308686,1,-0.086393,2.124566,1
0.049450,-2.709903,4.340301,1,-0.076664,2.119758,1
0.049500,-2.472136,4.371921,1,-0.066823,2.114971,1
0.049550,-2.231929,4.403545,1,-0.056880,2.110204,1
0.049600,-1.989519,4.435173,1,-0.046845,2.105457,1
0.049650,-1.745146,4.466804,1,-0.036728,2.100731,1
0.049700,-1.499051,4.498436,1,-0.026539,2.096025,1
0.049750,-1.251476,4.530071,1,-0.016287,2.091339,1
0.049800,-1.002666,4.561707,1,-0.005985,2.086674,1
0.049850,-0.752867,4.593343,1,0.004360,2.082028,1
0.049900,-0.502324,4.624980,1,0.014735,2.077402,1
0.049950,-0.251286,4.656616,1,0.025132,2.072795,1
0.050000,0.000000,4.688251,1,0.035539,2.068209,1
0.050050,0.251286,4.719884,1,0.045946,2.063642,1
0.050100,0.502324,4.751514,1,0.056344,2.059094,1
0.050150,0.752867,4.783142,1,0.066721,2.054566,1
0.050200,1.002666,4.814767,1,0.077067,2.050058,1
0.050250,1.251476,4.846388,1,0.087372,2.045568,1
0.050300,1.499051,4.878004,1,0.097626,2.041098,1
0.050350,1.745146,4.909615,1,0.107819,2.036647,1
0.050400,1.989519,4.941221,1,0.117940,2.032215,1
0.050450,2.231929,4.972822,1,0.127980,2.027802,1
0.050500,2.472136,5.004416,1,0.137928,2.023408,1
0.050550,2.709903,5.036003,1,0.147775,2.019032,1
0.050600,2.944996,5.067584,1,0.157510,2.014676,1
0.050650,3.177183,5.099157,1,0.167125,2.010338,1
0.050700,3.406234,5.130723,1,0.176609,2.006018,1
0.050750,3.631924,5.162282,1,0.185954,2.001717,1
0.050800,3.854029,5.193832,1,0.195149,1.997434,1
0.050850,4.072331,5.225374,1,0.204186,1.993170,1
0.050900,4.286614,5.256908,1,0.213056,1.988924,1
0.050950,4.496667,5.288434,1,0.221750,1.984696,1
0.051000,4.702282,5.319951,1,0.230260,1.980486,1
0.051050,4.903256,5.351459,1,0.238576,1.976294,1
0.051100,5.099392,5.382959,1,0.246691,1.972120,1
0.051150,5.290495,5.414451,1,0.254596,1.967964,1
0.051200,5.476377,5.445934,1,0.262284,1.963825,1
0.051250,5.656854,5.477409,1,0.269747,1.959705,1
0.051300,5.831749,5.508876,1,0.276978,1.955602,1
0.051350,6.000889,5.540334,1,0.283969,1.951516,1
0.051400,6.164106,5.571785,1,0.290714,1.947448,1
0.051450,6.321240,5.603228,1,0.297206,1.943397,1
0.051500,6.472136,5.634663,1,0.303438,1.939364,1
0.051550,6.616645,5.666092,1,0.309403,1.935348,1
0.051600,6.754623,5.697513,1,0.315097,1.931349,1
0.051650,6.885936,5.728928,1,0.320514,1.927367,1
0.051700,7.010453,5.760336,1,0.325648,1.923402,1
0.051750,7.128052,5.791739,1,0.330493,1.919454,1
0.051800,7.238616,5.823136,1,0.335046,1.915523,1
0.051850,7.342037,5.854528,1,0.339301,1.911609,1
0.051900,7.438212,5.885915,1,0.343255,1.907712,1
0.051950,7.527046,5.917297,1,0.346903,1.903831,1
0.052000,7.608452,5.948676,1,0.350242,1.899967,1
0.052050,7.682349,5.980051,1,0.353268,1.896119,1
0.052100,7.748665,6.011423,1,0.355978,1.892288,1
0.052150,7.807334,6.042792,1,0.358370,1.888473,1
0.052200,7.858298,6.074160,1,0.360441,1.884674,1
0.052250,7.901507,6.105525,1,0.362190,1.880892,1
0.052300,7.936918,6.136890,1,0.363613,1.877126,1
0.052350,7.964496,6.168253,1,0.364711,1.873376,1
0.052400,7.984214,6.199617,1,0.365481,1.869642,1
0.052450,7.996052,6.230980,1,0.365923,1.865924,1
0.052500,8.000000,6.262345,1,0.366037,1.862222,1
0.052550,7.996052,0.010525,1,0.365821,1.858535,1
0.052600,7.984214,0.041893,1,0.365277,1.854865,1
0.052650,7.964496,0.073262,1,0.364406,1.851210,1
0.052700,7.936918,0.104635,1,0.363206,1.847571,1
0.052750,7.901507,0.136010,1,0.361681,1.843947,1
0.052800,7.858298,0.167389,1,0.359831,1.840339,1
0.052850,7.807334,0.198773,1,0.357658,1.836746,1
0.052900,7.748665,0.230160,1,0.355164,1.833169,1
0.052950,7.682349,0.261553,1,0.352352,1.829607,1
0.053000,7.608452,0.292951,1,0.349224,1.826060,1
0.053050,7.527046,0.324355,1,0.345784,1.822528,1
0.053100,7.438212,0.355764,1,0.342034,1.819012,1
0.053150,7.342037,0.387181,1,0.337978,1.815510,1
0.053200,7.238616,0.418604,1,0.333621,1.812023,1
0.053250,7.128052,0.450034,1,0.328967,1.808552,1
0.053300,7.010453,0.481471,1,0.324019,1.805095,1
0.053350,6.885936,0.512916,1,0.318783,1.801653,1
0.053400,6.754623,0.544369,1,0.313265,1.798225,1
0.053450,6.616645,0.575830,1,0.307469,1.794813,1
0.053500,6.472136,0.607300,1,0.301401,1.791415,1
0.053550,6.321240,0.638777,1,0.295067,1.788031,1
0.053600,6.164106,0.670263,1,0.288473,1.784662,1
0.053650,6.000889,0.701758,1,0.281626,1.781307,1
0.053700,5.831749,0.733261,1,0.274533,1.777967,1
0.053750,5.656854,0.764773,1,0.267200,1.774641,1
0.053800,5.476377,0.796294,1,0.259634,1.771329,1
0.053850,5.290495,0.827822,1,0.251844,1.768031,1
0.053900,5.099392,0.859360,1,0.243836,1.764748,1
0.053950,4.903256,0.890905,1,0.235619,1.761478,1
0.054000,4.702282,0.922459,1,0.227200,1.758222,1
0.054050,4.496667,0.954020,1,0.218588,1.754981,1
0.054100,4.286614,0.985589,1,0.209791,1.751753,1
0.054150,4.072331,1.017165,1,0.200819,1.748539,1
0.054200,3.854029,1.048748,1,0.191679,1.745339,1
0.054250,3.631924,1.080338,1,0.182380,1.742152,1
0.054300,3.406234,1.111934,1,0.172933,1.738979,1
0.054350,3.177183,1.143536,1,0.163346,1.735820,1
0.054400,2.944996,1.175143,1,0.153628,1.732674,1
0.054450,2.709903,1.206755,1,0.143789,1.729541,1
0.054500,2.472136,1.238371,1,0.133839,1.726422,1
0.054550,2.231929,1.269992,1,0.123788,1.723317,1
0.054600,1.989519,1.301616,1,0.113645,1.720224,1
0.054650,1.745146,1.333242,1,0.103420,1.717145,1
0.054700,1.499051,1.364871,1,0.093124,1.714079,1
0.054750,1.251476,1.396502,1,0.082767,1.711026,1
0.054800,1.002666,1.428134,1,0.072358,1.707986,1
0.054850,0.752867,1.459766,1,0.061908,1.704959,1
0.054900,0.502324,1.491398,1,0.051427,1.701945,1
0.054950,0.251286,1.523030,1,0.040926,1.698944,1
0.055000,-0.000000,1.554660,1,0.030414,1.695956,1
0.055050,-0.251286,1.586289,1,0.019903,1.692980,1
0.055100,-0.502324,1.617915,1,0.009402,1.690018,1
0.055150,-0.752867,1.649538,1,-0.001078,1.687068,1
0.055200,-1.002666,1.681158,1,-0.011526,1.684130,1
0.055250,-1.251476,1.712774,1,-0.021934,1.681205,1
0.055300,-1.499051,1.744386,1,-0.032289,1.678293,1
0.055350,-1.745146,1.775992,1,-0.042583,1.675393,1
0.055400,-1.989519,1.807593,1,-0.052805,1.672505,1
0.055450,-2.231929,1.839189,1,-0.062945,1.669630,1
0.055500,-2.472136,1.870778,1,-0.072993,1.666767,1
0.055550,-2.709903,1.902360,1,-0.082939,1.663917,1
0.055600,-2.944996,1.933936,1,-0.092774,1.661078,1
0.055650,-3.177183,1.965504,1,-0.102487,1.658252,1
0.055700,-3.406234,1.997065,1,-0.112070,1.655438,1
0.055750,-3.631924,2.028618,1,-0.121512,1.652635,1
0.055800,-3.854029,2.060163,1,-0.130805,1.649845,1
0.055850,-4.072331,2.091700,1,-0.139939,1.647067,1
0.055900,-4.286614,2.123229,1,-0.148906,1.644300,1
0.055950,-4.496667,2.154749,1,-0.157696,1.641546,1
0.056000,-4.702282,2.186261,1,-0.166301,1.638803,1
0.056050,-4.903256,2.217764,1,-0.174712,1.636072,1
0.056100,-5.099392,2.249259,1,-0.182922,1.633352,1
0.056150,-5.290495,2.280745,1,-0.190922,1.630645,1
0.056200,-5.476377,2.312222,1,-0.198704,1.627948,1
0.056250,-5.656854,2.343692,1,-0.206261,1.625264,1
0.056300,-5.831749,2.375153,1,-0.213585,1.622590,1
0.056350,-6.000889,2.406606,1,-0.220669,1.619929,1
0.056400,-6.164106,2.438051,1,-0.227507,1.617278,1
0.056450,-6.321240,2.469488,1,-0.234090,1.614639,1
0.056500,-6.472136,2.500918,1,-0.240414,1.612011,1
0.056550,-6.616645,2.532340,1,-0.246471,1.609395,1
0.056600,-6.754623,2.563756,1,-0.252256,1.606789,1
0.056650,-6.885936,2.595165,1,-0.257763,1.604195,1
0.056700,-7.010453,2.626567,1,-0.262987,1.601612,1
0.056750,-7.128052,2.657964,1,-0.267922,1.599040,1
0.056800,-7.238616,2.689355,1,-0.272564,1.596479,1
0.056850,-7.342037,2.720740,1,-0.276909,1.593929,1
0.056900,-7.438212,2.752121,1,-0.280951,1.591389,1
0.056950,-7.527046,2.783498,1,-0.284687,1.588861,1
0.057000,-7.608452,2.814870,1,-0.288114,1.586343,1
0.057050,-7.682349,2.846239,1,-0.291227,1.583836,1
0.057100,-7.748665,2.877604,1,-0.294025,1.581340,1
0.057150,-7.807334,2.908967,1,-0.296503,1.578855,1
0.057200,-7.858298,2.940328,1,-0.298661,1.576380,1
0.057250,-7.901507,2.971687,1,-0.300495,1.573916,1
0.057300,-7.936918,3.003045,1,-0.302004,1.571462,1
0.057350,-7.964496,3.034402,1,-0.303187,1.569019,1
0.057400,-7.984214,3.065758,1,-0.304042,1.566586,1
0.057450,-7.996052,3.097115,1,-0.304569,1.564164,1
0.057500,-8.000000,3.128473,1,-0.304767,1.561752,1
0.057550,-7.996052,3.159831,1,-0.304635,1.559350,1
0.057600,-7.984214,3.191192,1,-0.304175,1.556959,1
0.057650,-7.964496,3.222554,1,-0.303386,1.554578,1
0.057700,-7.936918,3.253919,1,-0.302270,1.552207,1
0.057750,-7.901507,3.285288,1,-0.300827,1.549846,1
0.057800,-7.858298,3.316659,1,-0.299059,1.547495,1
0.057850,-7.807334,3.348035,1,-0.296967,1.545154,1
0.057900,-7.748665,3.379415,1,-0.294555,1.542823,1
0.057950,-7.682349,3.410800,1,-0.291824,1.540503,1
0.058000,-7.608452,3.442190,1,-0.288776,1.538192,1
0.058050,-7.527046,3.473586,1,-0.285416,1.535891,1
0.058100,-7.438212,3.504988,1,-0.281746,1.533600,1
0.058150,-7.342037,3.536397,1,-0.277770,1.531318,1
0.058200,-7.238616,3.567812,1,-0.273493,1.529047,1
0.058250,-7.128052,3.599234,1,-0.268917,1.526785,1
0.058300,-7.010453,3.630663,1,-0.264048,1.524533,1
0.058350,-6.885936,3.662100,1,-0.258891,1.522290,1
0.058400,-6.754623,3.693545,1,-0.253450,1.520057,1
0.058450,-6.616645,3.724998,1,-0.247731,1.517834,1
0.058500,-6.472136,3.756459,1,-0.241741,1.515620,1
0.058550,-6.321240,3.787928,1,-0.235484,1.513415,1
0.058600,-6.164106,3.819405,1,-0.228967,1.511220,1
0.058650,-6.000889,3.850892,1,-0.222196,1.509035,1
0.058700,-5.831749,3.882386,1,-0.215178,1.506858,1
0.058750,-5.656854,3.913890,1,-0.207921,1.504691,1
0.058800,-5.476377,3.945401,1,-0.200431,1.502534,1
0.058850,-5.290495,3.976921,1,-0.192715,1.500385,1
0.058900,-5.099392,4.008450,1,-0.184782,1.498246,1
0.058950,-4.903256,4.039987,1,-0.176639,1.496116,1
0.059000,-4.702282,4.071531,1,-0.168294,1.493995,1
0.059050,-4.496667,4.103084,1,-0.159756,1.491883,1
0.059100,-4.286614,4.134644,1,-0.151033,1.489780,1
0.059150,-4.072331,4.166212,1,-0.142133,1.487686,1
0.059200,-3.854029,4.197786,1,-0.133066,1.485601,1
0.059250,-3.631924,4.229367,1,-0.123840,1.483524,1
0.059300,-3.406234,4.260954,1,-0.114465,1.481457,1
0.059350,-3.177183,4.292547,1,-0.104950,1.479399,1
0.059400,-2.944996,4.324146,1,-0.095303,1.477349,1
0.059450,-2.709903,4.355749,1,-0.085536,1.475308,1
0.059500,-2.472136,4.387357,1,-0.075657,1.473276,1
0.059550,-2.231929,4.418968,1,-0.065676,1.471253,1
0.059600,-1.989519,4.450583,1,-0.055603,1.469238,1
0.059650,-1.745146,4.482201,1,-0.045449,1.467232,1
0.059700,-1.499051,4.513822,1,-0.035222,1.465234,1
0.059750,-1.251476,4.545444,1,-0.024934,1.463245,1
0.059800,-1.002666,4.577067,1,-0.014594,1.461265,1
0.059850,-0.752867,4.608691,1,-0.004213,1.459293,1
0.059900,-0.502324,4.640314,1,0.006199,1.457329,1
0.059950,-0.251286,4.671937,1,0.016632,1.455374,1
0.060000,0.000000,4.703559,1,0.027075,1.453427,1
0.060050,0.251286,4.735180,1,0.037519,1.451488,1
0.060100,0.502324,4.766798,1,0.047952,1.449558,1
0.060150,0.752867,4.798413,1,0.058365,1.447636,1
0.060200,1.002666,4.830024,1,0.068747,1.445722,1
0.060250,1.251476,4.861632,1,0.079088,1.443817,1
0.060300,1.499051,4.893236,1,0.089377,1.441919,1
0.060350,1.745146,4.924834,1,0.099605,1.440030,1
0.060400,1.989519,4.956427,1,0.109762,1.438148,1
0.060450,2.231929,4.988015,1,0.119836,1.436275,1
0.060500,2.472136,5.019596,1,0.129819,1.434410,1
0.060550,2.709903,5.051171,1,0.139701,1.432553,1
0.060600,2.944996,5.082739,1,0.149471,1.430703,1
0.060650,3.177183,5.114299,1,0.159120,1.428862,1
0.060700,3.406234,5.145852,1,0.168638,1.427028,1
0.060750,3.631924,5.177398,1,0.178017,1.425203,1
0.060800,3.854029,5.208935,1,0.187246,1.423385,1
0.060850,4.072331,5.240464,1,0.196317,1.421575,1
0.060900,4.286614,5.271985,1,0.205221,1.419772,1
0.060950,4.496667,5.303498,1,0.213949,1.417978,1
0.061000,4.702282,5.335002,1,0.222491,1.416191,1
0.061050,4.903256,5.366498,1,0.230841,1.414411,1
0.061100,5.099392,5.397985,1,0.238989,1.412640,1
0.061150,5.290495,5.429464,1,0.246927,1.410875,1
0.061200,5.476377,5.460934,1,0.254648,1.409119,1
0.061250,5.656854,5.492396,1,0.262144,1.407370,1
0.061300,5.831749,5.523849,1,0.269407,1.405628,1
0.061350,6.000889,5.555295,1,0.276431,1.403894,1
0.061400,6.164106,5.586732,1,0.283208,1.402167,1
0.061450,6.321240,5.618162,1,0.289731,1.400448,1
0.061500,6.472136,5.649585,1,0.295995,1.398736,1
0.061550,6.616645,5.681000,1,0.301993,1.397031,1
0.061600,6.754623,5.712408,1,0.307718,1.395333,1
0.061650,6.885936,5.743809,1,0.313166,1.393643,1
0.061700,7.010453,5.775204,1,0.318332,1.391960,1
0.061750,7.128052,5.806593,1,0.323208,1.390284,1
0.061800,7.238616,5.837976,1,0.327792,1.388616,1
0.061850,7.342037,5.869354,1,0.332079,1.386954,1
0.061900,7.438212,5.900727,1,0.336063,1.385300,1
0.061950,7.527046,5.932096,1,0.339742,1.383653,1
0.062000,7.608452,5.963460,1,0.343111,1.382012,1
0.062050,7.682349,5.994821,1,0.346168,1.380379,1
0.062100,7.748665,6.026179,1,0.348909,1.378753,1
0.062150,7.807334,6.057534,1,0.351331,1.377134,1
0.062200,7.858298,6.088886,1,0.353432,1.375521,1
0.062250,7.901507,6.120237,1,0.355210,1.373916,1
0.062300,7.936918,6.151586,1,0.356664,1.372317,1
0.062350,7.964496,6.182935,1,0.357791,1.370725,1
0.062400,7.984214,6.214283,1,0.358591,1.369140,1
0.062450,7.996052,6.245632,1,0.359062,1.367562,1
0.062500,8.000000,6.276981,1,0.359205,1.365991,1
0.062550,7.996052,0.025146,1,0.359019,1.364426,1
0.062600,7.984214,0.056497,1,0.358504,1.362868,1
0.062650,7.964496,0.087851,1,0.357661,1.361317,1
0.062700,7.936918,0.119207,1,0.356491,1.359772,1
0.062750,7.901507,0.150567,1,0.354994,1.358234,1
0.062800,7.858298,0.181930,1,0.353173,1.356702,1
0.062850,7.807334,0.213296,1,0.351028,1.355177,1
0.062900,7.748665,0.244667,1,0.348563,1.353658,1
0.062950,7.682349,0.276043,1,0.345779,1.352146,1
0.063000,7.608452,0.307424,1,0.342679,1.350641,1
0.063050,7.527046,0.338811,1,0.339267,1.349142,1
0.063100,7.438212,0.370204,1,0.335545,1.347649,1
0.063150,7.342037,0.401603,1,0.331517,1.346163,1
0.063200,7.238616,0.433008,1,0.327187,1.344683,1
0.063250,7.128052,0.464421,1,0.322560,1.343209,1
0.063300,7.010453,0.495841,1,0.317640,1.341742,1
0.063350,6.885936,0.527268,1,0.312432,1.340281,1
0.063400,6.754623,0.558704,1,0.306940,1.338826,1
0.063450,6.616645,0.590147,1,0.301171,1.337377,1
0.063500,6.472136,0.621598,1,0.295130,1.335935,1
0.063550,6.321240,0.653058,1,0.288823,1.334499,1
0.063600,6.164106,0.684526,1,0.282256,1.333069,1
0.063650,6.000889,0.716003,1,0.275436,1.331645,1
0.063700,5.831749,0.747488,1,0.268369,1.330227,1
0.063750,5.656854,0.778981,1,0.261062,1.328815,1
0.063800,5.476377,0.810484,1,0.253523,1.327409,1
0.063850,5.290495,0.841994,1,0.245759,1.326009,1
0.063900,5.099392,0.873513,1,0.237777,1.324615,1
0.063950,4.903256,0.905041,1,0.229585,1.323228,1
0.064000,4.702282,0.936576,1,0.221192,1.321846,1
0.064050,4.496667,0.968119,1,0.212606,1.320470,1
0.064100,4.286614,0.999670,1,0.203835,1.319100,1
0.064150,4.072331,1.031228,1,0.194888,1.317735,1
0.064200,3.854029,1.062793,1,0.185773,1.316377,1
0.064250,3.631924,1.094365,1,0.176500,1.315024,1
0.064300,3.406234,1.125943,1,0.167078,1.313677,1
0.064350,3.177183,1.157527,1,0.157516,1.312336,1
0.064400,2.944996,1.189117,1,0.147823,1.311001,1
0.064450,2.709903,1.220711,1,0.138009,1.309671,1
0.064500,2.472136,1.252310,1,0.128084,1.308347,1
0.064550,2.231929,1.283913,1,0.118057,1.307029,1
0.064600,1.989519,1.315520,1,0.107939,1.305716,1
0.064650,1.745146,1.347129,1,0.097738,1.304409,1
0.064700,1.499051,1.378741,1,0.087467,1.303108,1
0.064750,1.251476,1.410355,1,0.077133,1.301812,1
0.064800,1.002666,1.441970,1,0.066748,1.300522,1
0.064850,0.752867,1.473586,1,0.056322,1.299237,1
0.064900,0.502324,1.505202,1,0.045865,1.297957,1
0.064950,0.251286,1.536817,1,0.035388,1.296684,1
0.065000,-0.000000,1.568432,1,0.024900,1.295415,1
0.065050,-0.251286,1.600044,1,0.014413,1.294152,1
0.065100,-0.502324,1.631655,1,0.003935,1.292895,1
0.065150,-0.752867,1.663263,1,-0.006521,1.291642,1
0.065200,-1.002666,1.694867,1,-0.016947,1.290395,1
0.065250,-1.251476,1.726468,1,-0.027331,1.289154,1
0.065300,-1.499051,1.758064,1,-0.037663,1.287918,1
0.065350,-1.745146,1.789656,1,-0.047934,1.286687,1
0.065400,-1.989519,1.821242,1,-0.058133,1.285461,1
0.065450,-2.231929,1.852823,1,-0.068251,1.284241,1
0.065500,-2.472136,1.884398,1,-0.078276,1.283025,1
0.065550,-2.709903,1.915966,1,-0.088200,1.281815,1
0.065600,-2.944996,1.947528,1,-0.098012,1.280610,1
0.065650,-3.177183,1.979082,1,-0.107703,1.279411,1
0.065700,-3.406234,2.010629,1,-0.117263,1.278216,1
0.065750,-3.631924,2.042168,1,-0.126683,1.277027,1
0.065800,-3.854029,2.073700,1,-0.135954,1.275842,1
0.065850,-4.072331,2.105223,1,-0.145066,1.274663,1
0.065900,-4.286614,2.136738,1,-0.154011,1.273489,1
0.065950,-4.496667,2.168245,1,-0.162779,1.272319,1
0.066000,-4.702282,2.199743,1,-0.171362,1.271155,1
0.066050,-4.903256,2.231233,1,-0.179752,1.269996,1
0.066100,-5.099392,2.262715,1,-0.187940,1.268842,1
0.066150,-5.290495,2.294188,1,-0.195919,1.267692,1
0.066200,-5.476377,2.325652,1,-0.203680,1.266548,1
0.066250,-5.656854,2.357109,1,-0.211215,1.265408,1
0.066300,-5.831749,2.388557,1,-0.218518,1.264273,1
0.066350,-6.000889,2.419997,1,-0.225581,1.263144,1
0.066400,-6.164106,2.451429,1,-0.232397,1.262019,1
0.066450,-6.321240,2.482853,1,-0.238960,1.260898,1
0.066500,-6.472136,2.514270,1,-0.245263,1.259783,1
0.066550,-6.616645,2.545679,1,-0.251299,1.258672,1
0.066600,-6.754623,2.577082,1,-0.257063,1.257566,1
0.066650,-6.885936,2.608478,1,-0.262550,1.256465,1
0.066700,-7.010453,2.639867,1,-0.267753,1.255369,1
0.066750,-7.128052,2.671250,1,-0.272668,1.254277,1
0.066800,-7.238616,2.702628,1,-0.277290,1.253190,1
0.066850,-7.342037,2.734000,1,-0.281614,1.252107,1
0.066900,-7.438212,2.765368,1,-0.285636,1.251029,1
0.066950,-7.527046,2.796731,1,-0.289353,1.249956,1
0.067000,-7.608452,2.828089,1,-0.292759,1.248887,1
0.067050,-7.682349,2.859444,1,-0.295853,1.247823,1
0.067100,-7.748665,2.890796,1,-0.298631,1.246764,1
0.067150,-7.807334,2.922145,1,-0.301090,1.245709,1
0.067200,-7.858298,2.953492,1,-0.303228,1.244658,1
0.067250,-7.901507,2.984837,1,-0.305042,1.243612,1
0.067300,-7.936918,3.016180,1,-0.306532,1.242571,1
0.067350,-7.964496,3.047523,1,-0.307696,1.241534,1
0.067400,-7.984214,3.078865,1,-0.308531,1.240501,1
0.067450,-7.996052,3.110207,1,-0.309039,1.239473,1
0.067500,-8.000000,3.141550,1,-0.309217,1.238449,1
0.067550,-7.996052,3.172894,1,-0.309067,1.237430,1
0.067600,-7.984214,3.204239,1,-0.308588,1.236414,1
0.067650,-7.964496,3.235586,1,-0.307780,1.235404,1
0.067700,-7.936918,3.266936,1,-0.306645,1.234397,1
0.067750,-7.901507,3.298289,1,-0.305183,1.233395,1
0.067800,-7.858298,3.329645,1,-0.303396,1.232397,1
0.067850,-7.807334,3.361005,1,-0.301287,1.231404,1
0.067900,-7.748665,3.392369,1,-0.298856,1.230414,1
0.067950,-7.682349,3.423738,1,-0.296106,1.229429,1
0.068000,-7.608452,3.455113,1,-0.293041,1.228448,1
0.068050,-7.527046,3.486492,1,-0.289662,1.227472,1
0.068100,-7.438212,3.517878,1,-0.285974,1.226499,1
0.068150,-7.342037,3.549270,1,-0.281980,1.225531,1
0.068200,-7.238616,3.580669,1,-0.277684,1.224567,1
0.068250,-7.128052,3.612074,1,-0.273091,1.223606,1
0.068300,-7.010453,3.643487,1,-0.268204,1.222650,1
0.068350,-6.885936,3.674907,1,-0.263029,1.221699,1
0.068400,-6.754623,3.706335,1,-0.257570,1.220751,1
0.068450,-6.616645,3.737771,1,-0.251834,1.219807,1
0.068500,-6.472136,3.769215,1,-0.245826,1.218867,1
0.068550,-6.321240,3.800667,1,-0.239551,1.217931,1
0.068600,-6.164106,3.832128,1,-0.233017,1.217000,1
0.068650,-6.000889,3.863598,1,-0.226229,1.216072,1
0.068700,-5.831749,3.895075,1,-0.219194,1.215148,1
0.068750,-5.656854,3.926562,1,-0.211920,1.214228,1
0.068800,-5.476377,3.958056,1,-0.204412,1.213312,1
0.068850,-5.290495,3.989560,1,-0.196680,1.212400,1
0.068900,-5.099392,4.021071,1,-0.188730,1.211492,1
0.068950,-4.903256,4.052591,1,-0.180570,1.210588,1
0.069000,-4.702282,4.084119,1,-0.172208,1.209688,1
0.069050,-4.496667,4.115655,1,-0.163653,1.208791,1
0.069100,-4.286614,4.147199,1,-0.154914,1.207899,1
0.069150,-4.072331,4.178750,1,-0.145997,1.207010,1
0.069200,-3.854029,4.210308,1,-0.136914,1.206125,1
0.069250,-3.631924,4.241872,1,-0.127671,1.205244,1
0.069300,-3.406234,4.273443,1,-0.118280,1.204366,1
0.069350,-3.177183,4.305020,1,-0.108748,1.203492,1
0.069400,-2.944996,4.336603,1,-0.099085,1.202622,1
0.069450,-2.709903,4.368190,1,-0.089302,1.201756,1
0.069500,-2.472136,4.399783,1,-0.079407,1.200893,1
0.069550,-2.231929,4.431379,1,-0.069410,1.200035,1
0.069600,-1.989519,4.462979,1,-0.059321,1.199179,1
0.069650,-1.745146,4.494581,1,-0.049151,1.198328,1
0.069700,-1.499051,4.526187,1,-0.038908,1.197480,1
0.069750,-1.251476,4.557794,1,-0.028604,1.196636,1
0.069800,-1.002666,4.589402,1,-0.018249,1.195795,1
0.069850,-0.752867,4.621012,1,-0.007852,1.194958,1
0.069900,-0.502324,4.652621,1,0.002576,1.194124,1
0.069950,-0.251286,4.684230,1,0.013024,1.193294,1
0.070000,0.000000,4.715838,1,0.023483,1.192468,1
0.070050,0.251286,4.747445,1,0.033942,1.191645,1
0.070100,0.502324,4.779049,1,0.044391,1.190826,1
0.070150,0.752867,4.810651,1,0.054819,1.190010,1
0.070200,1.002666,4.842250,1,0.065216,1.189197,1
0.070250,1.251476,4.873844,1,0.075572,1.188389,1
0.070300,1.499051,4.905435,1,0.085876,1.187583,1
0.070350,1.745146,4.937021,1,0.096119,1.186781,1
0.070400,1.989519,4.968602,1,0.106290,1.185983,1
0.070450,2.231929,5.000177,1,0.116380,1.185187,1
0.070500,2.472136,5.031746,1,0.126377,1.184396,1
0.070550,2.709903,5.063309,1,0.136274,1.183607,1
0.070600,2.944996,5.094865,1,0.146058,1.182822,1
0.070650,3.177183,5.126414,1,0.155722,1.182041,1
0.070700,3.406234,5.157956,1,0.165255,1.181262,1
